Year,County,Hospital,Surgery,Cases
2014,Riverside,John F. Kennedy Memorial Hospital,COLON,8
2014,Riverside,John F. Kennedy Memorial Hospital,BREAST,27
2014,Riverside,Palo Verde Hospital,RECTUM,1
2014,Riverside,Palo Verde Hospital,PROSTATE,1
2014,Riverside,Palo Verde Hospital,COLON,4
2014,Riverside,Palo Verde Hospital,BREAST,2
2014,Riverside,Parkview Community Hospital Medical Center,RECTUM,4
2014,Riverside,Parkview Community Hospital Medical Center,COLON,13
2014,Riverside,Parkview Community Hospital Medical Center,BREAST,65
2014,Riverside,Parkview Community Hospital Medical Center,BLADDER,1
2014,Riverside,Parkview Community Hospital Medical Center,PROSTATE,9
2014,Riverside,Riverside Community Hospital,RECTUM,17
2014,Riverside,Riverside Community Hospital,PROSTATE,28
2014,Riverside,Riverside Community Hospital,PANCREAS,4
2014,Riverside,Riverside Community Hospital,LIVER,3
2014,Riverside,Riverside Community Hospital,ESOPHAGUS,1
2014,Riverside,Riverside Community Hospital,COLON,64
2014,Riverside,Riverside Community Hospital,BREAST,134
2014,Riverside,Riverside Community Hospital,BRAIN,4
2014,Riverside,Riverside Community Hospital,BLADDER,4
2014,Riverside,Riverside Community Hospital,STOMACH,6
2014,Riverside,Riverside Community Hospital,LUNG,25
2014,Riverside,San Gorgonio Memorial Hospital,RECTUM,1
2014,Riverside,San Gorgonio Memorial Hospital,COLON,5
2014,Riverside,San Gorgonio Memorial Hospital,BREAST,11
2014,Riverside,Menifee Valley Medical Center,RECTUM,2
2014,Riverside,Menifee Valley Medical Center,COLON,9
2014,Riverside,Menifee Valley Medical Center,BREAST,24
2014,Riverside,Kaiser Foundation Hospital - Riverside,STOMACH,4
2014,Riverside,Kaiser Foundation Hospital - Riverside,RECTUM,16
2014,Riverside,Kaiser Foundation Hospital - Riverside,PROSTATE,2
2014,Riverside,Kaiser Foundation Hospital - Riverside,PANCREAS,5
2014,Riverside,Kaiser Foundation Hospital - Riverside,LUNG,27
2014,Riverside,Kaiser Foundation Hospital - Riverside,LIVER,6
2014,Riverside,Kaiser Foundation Hospital - Riverside,ESOPHAGUS,6
2014,Riverside,Kaiser Foundation Hospital - Riverside,COLON,56
2014,Riverside,Kaiser Foundation Hospital - Riverside,BREAST,181
2014,Riverside,Kaiser Foundation Hospital - Riverside,BLADDER,2
2014,Riverside,Kaiser Foundation Hospital - Moreno Valley,COLON,9
2014,Riverside,Kaiser Foundation Hospital - Moreno Valley,BREAST,19
2014,Riverside,Southwest Healthcare System - Murrieta,RECTUM,13
2014,Riverside,Southwest Healthcare System - Murrieta,PROSTATE,30
2014,Riverside,Southwest Healthcare System - Murrieta,PANCREAS,2
2014,Riverside,Southwest Healthcare System - Murrieta,ESOPHAGUS,1
2014,Riverside,Southwest Healthcare System - Murrieta,BREAST,54
2014,Riverside,Southwest Healthcare System - Murrieta,BRAIN,24
2014,Riverside,Southwest Healthcare System - Murrieta,BLADDER,5
2014,Riverside,Southwest Healthcare System - Murrieta,COLON,33
2014,Riverside,Riverside County Regional Medical Center,STOMACH,5
2014,Riverside,Riverside County Regional Medical Center,RECTUM,8
2014,Riverside,Riverside County Regional Medical Center,PROSTATE,4
2014,Riverside,Riverside County Regional Medical Center,LUNG,4
2014,Riverside,Riverside County Regional Medical Center,LIVER,5
2014,Riverside,Riverside County Regional Medical Center,COLON,18
2014,Riverside,Riverside County Regional Medical Center,BREAST,46
2014,Riverside,Riverside County Regional Medical Center,BRAIN,7
2014,Riverside,Riverside County Regional Medical Center,BLADDER,3
2014,Riverside,Temecula Valley Hospital,RECTUM,1
2014,Riverside,Temecula Valley Hospital,PANCREAS,1
2014,Riverside,Temecula Valley Hospital,LUNG,1
2014,Riverside,Temecula Valley Hospital,COLON,3
2014,Riverside,Temecula Valley Hospital,BREAST,10
2014,Riverside,Loma Linda University Medical Center - Murrieta,STOMACH,2
2014,Riverside,Loma Linda University Medical Center - Murrieta,RECTUM,6
2014,Riverside,Loma Linda University Medical Center - Murrieta,PROSTATE,1
2014,Riverside,Loma Linda University Medical Center - Murrieta,LUNG,17
2014,Riverside,Loma Linda University Medical Center - Murrieta,COLON,20
2014,Riverside,Loma Linda University Medical Center - Murrieta,BREAST,83
2014,Riverside,Loma Linda University Medical Center - Murrieta,BRAIN,10
2014,Sacramento,Kaiser Foundation Hospital - Sacramento,STOMACH,7
2014,Sacramento,Kaiser Foundation Hospital - Sacramento,RECTUM,8
2014,Sacramento,Kaiser Foundation Hospital - Sacramento,PANCREAS,5
2014,Sacramento,Kaiser Foundation Hospital - Sacramento,LUNG,20
2014,Sacramento,Kaiser Foundation Hospital - Sacramento,LIVER,10
2014,Sacramento,Kaiser Foundation Hospital - Sacramento,COLON,51
2014,Sacramento,Kaiser Foundation Hospital - Sacramento,BREAST,180
2014,Sacramento,Kaiser Foundation Hospital - Sacramento,BRAIN,67
2014,Sacramento,Kaiser Foundation Hospital - Sacramento,BLADDER,6
2014,Sacramento,Mercy General Hospital,STOMACH,5
2014,Sacramento,Mercy General Hospital,RECTUM,15
2014,Sacramento,Mercy General Hospital,PROSTATE,5
2014,Sacramento,Mercy General Hospital,LUNG,2
2014,Sacramento,Mercy General Hospital,LIVER,1
2014,Sacramento,Mercy General Hospital,COLON,42
2014,Sacramento,Mercy General Hospital,BREAST,148
2014,Sacramento,Mercy General Hospital,BRAIN,20
2014,Sacramento,Mercy General Hospital,BLADDER,2
2014,Sacramento,Mercy San Juan Hospital,PANCREAS,1
2014,Sacramento,Mercy San Juan Hospital,STOMACH,5
2014,Sacramento,Mercy San Juan Hospital,RECTUM,6
2014,Sacramento,Mercy San Juan Hospital,PROSTATE,51
2014,Sacramento,Mercy San Juan Hospital,LUNG,31
2014,Sacramento,Mercy San Juan Hospital,LIVER,1
2014,Sacramento,Mercy San Juan Hospital,ESOPHAGUS,2
2014,Sacramento,Mercy San Juan Hospital,COLON,29
2014,Sacramento,Mercy San Juan Hospital,BREAST,68
2014,Sacramento,Mercy San Juan Hospital,BRAIN,31
2014,Sacramento,Methodist Hospital of Sacramento,STOMACH,2
2014,Sacramento,Methodist Hospital of Sacramento,RECTUM,4
2014,Sacramento,Methodist Hospital of Sacramento,PANCREAS,1
2014,Sacramento,Methodist Hospital of Sacramento,COLON,18
2014,Sacramento,Methodist Hospital of Sacramento,BREAST,126
2014,Sacramento,UC Davis Medical Center,RECTUM,16
2014,Sacramento,UC Davis Medical Center,PROSTATE,75
2014,Sacramento,UC Davis Medical Center,PANCREAS,22
2014,Sacramento,UC Davis Medical Center,LIVER,15
2014,Sacramento,UC Davis Medical Center,ESOPHAGUS,15
2014,Sacramento,UC Davis Medical Center,COLON,23
2014,Sacramento,UC Davis Medical Center,BREAST,202
2014,Sacramento,UC Davis Medical Center,BRAIN,45
2014,Sacramento,UC Davis Medical Center,BLADDER,28
2014,Sacramento,UC Davis Medical Center,LUNG,50
2014,Sacramento,UC Davis Medical Center,STOMACH,8
2014,Sacramento,Sutter General Hospital,STOMACH,9
2014,Sacramento,Sutter General Hospital,RECTUM,13
2014,Sacramento,Sutter General Hospital,PROSTATE,56
2014,Sacramento,Sutter General Hospital,PANCREAS,10
2014,Sacramento,Sutter General Hospital,LUNG,13
2014,Sacramento,Sutter General Hospital,LIVER,14
2014,Sacramento,Sutter General Hospital,ESOPHAGUS,4
2014,Sacramento,Sutter General Hospital,COLON,60
2014,Sacramento,Sutter General Hospital,BREAST,308
2014,Sacramento,Sutter General Hospital,BRAIN,34
2014,Sacramento,Sutter Memorial Hospital,LUNG,10
2014,Sacramento,Sutter Memorial Hospital,COLON,4
2014,Sacramento,Sutter Memorial Hospital,BRAIN,20
2014,Sacramento,Kaiser Foundation Hospital - South Sacramento,STOMACH,4
2014,Sacramento,Kaiser Foundation Hospital - South Sacramento,RECTUM,21
2014,Sacramento,Kaiser Foundation Hospital - South Sacramento,PROSTATE,136
2014,Sacramento,Kaiser Foundation Hospital - South Sacramento,LUNG,21
2014,Sacramento,Kaiser Foundation Hospital - South Sacramento,LIVER,10
2014,Sacramento,Kaiser Foundation Hospital - South Sacramento,ESOPHAGUS,3
2014,Sacramento,Kaiser Foundation Hospital - South Sacramento,COLON,52
2014,Sacramento,Kaiser Foundation Hospital - South Sacramento,BREAST,227
2014,Sacramento,Kaiser Foundation Hospital - South Sacramento,BLADDER,19
2014,Sacramento,Mercy Hospital - Folsom,RECTUM,2
2014,Sacramento,Mercy Hospital - Folsom,PROSTATE,51
2014,Sacramento,Mercy Hospital - Folsom,COLON,14
2014,Sacramento,Mercy Hospital - Folsom,BREAST,40
2014,Sacramento,Mercy Hospital - Folsom,BLADDER,2
2014,San Benito,Hazel Hawkins Memorial Hospital,COLON,8
2014,San Benito,Hazel Hawkins Memorial Hospital,BREAST,14
2014,San Bernardino,Chino Valley Medical Center,PROSTATE,1
2014,San Bernardino,Chino Valley Medical Center,COLON,7
2014,San Bernardino,Chino Valley Medical Center,BREAST,4
2014,San Bernardino,Montclair Hospital Medical Center,LIVER,1
2014,San Bernardino,Montclair Hospital Medical Center,COLON,4
2014,San Bernardino,Montclair Hospital Medical Center,BREAST,13
2014,San Bernardino,Kaiser Foundation Hospital - Fontana,STOMACH,7
2014,San Bernardino,Kaiser Foundation Hospital - Fontana,LUNG,44
2014,San Bernardino,Kaiser Foundation Hospital - Fontana,RECTUM,27
2014,San Bernardino,Kaiser Foundation Hospital - Fontana,PROSTATE,133
2014,San Bernardino,Kaiser Foundation Hospital - Fontana,PANCREAS,4
2014,San Bernardino,Kaiser Foundation Hospital - Fontana,LIVER,2
2014,San Bernardino,Kaiser Foundation Hospital - Fontana,ESOPHAGUS,8
2014,San Bernardino,Kaiser Foundation Hospital - Fontana,COLON,92
2014,San Bernardino,Kaiser Foundation Hospital - Fontana,BREAST,440
2014,San Bernardino,Kaiser Foundation Hospital - Fontana,BRAIN,40
2014,San Bernardino,Kaiser Foundation Hospital - Fontana,BLADDER,13
2014,San Bernardino,Loma Linda University Medical Center,PANCREAS,13
2014,San Bernardino,Loma Linda University Medical Center,STOMACH,7
2014,San Bernardino,Loma Linda University Medical Center,RECTUM,24
2014,San Bernardino,Loma Linda University Medical Center,PROSTATE,72
2014,San Bernardino,Loma Linda University Medical Center,LUNG,28
2014,San Bernardino,Loma Linda University Medical Center,LIVER,14
2014,San Bernardino,Loma Linda University Medical Center,ESOPHAGUS,5
2014,San Bernardino,Loma Linda University Medical Center,COLON,41
2014,San Bernardino,Loma Linda University Medical Center,BREAST,143
2014,San Bernardino,Loma Linda University Medical Center,BRAIN,30
2014,San Bernardino,Loma Linda University Medical Center,BLADDER,24
2014,San Bernardino,Redlands Community Hospital,STOMACH,4
2014,San Bernardino,Redlands Community Hospital,RECTUM,5
2014,San Bernardino,Redlands Community Hospital,LUNG,6
2014,San Bernardino,Redlands Community Hospital,COLON,42
2014,San Bernardino,Redlands Community Hospital,BREAST,119
2014,San Bernardino,Redlands Community Hospital,PROSTATE,27
2014,San Bernardino,Redlands Community Hospital,BRAIN,5
2014,San Bernardino,Redlands Community Hospital,BLADDER,9
2014,San Bernardino,San Antonio Community Hospital,STOMACH,3
2014,San Bernardino,San Antonio Community Hospital,RECTUM,8
2014,San Bernardino,San Antonio Community Hospital,PANCREAS,1
2014,San Bernardino,San Antonio Community Hospital,LUNG,13
2014,San Bernardino,San Antonio Community Hospital,COLON,34
2014,San Bernardino,San Antonio Community Hospital,BRAIN,11
2014,San Bernardino,San Antonio Community Hospital,BREAST,128
2014,San Bernardino,San Antonio Community Hospital,PROSTATE,20
2014,San Bernardino,Community Hospital of San Bernardino,RECTUM,5
2014,San Bernardino,Community Hospital of San Bernardino,LIVER,1
2014,San Bernardino,Community Hospital of San Bernardino,COLON,7
2014,San Bernardino,Community Hospital of San Bernardino,BREAST,30
2014,San Bernardino,Saint Bernardine Medical Center,STOMACH,5
2014,San Bernardino,Saint Bernardine Medical Center,RECTUM,6
2014,San Bernardino,Saint Bernardine Medical Center,PROSTATE,83
2014,San Bernardino,Saint Bernardine Medical Center,LUNG,20
2014,San Bernardino,Saint Bernardine Medical Center,LIVER,3
2014,San Bernardino,Saint Bernardine Medical Center,COLON,26
2014,San Bernardino,Saint Bernardine Medical Center,BREAST,61
2014,San Bernardino,Saint Bernardine Medical Center,BRAIN,5
2014,San Bernardino,Saint Bernardine Medical Center,BLADDER,7
2014,San Bernardino,Saint Mary Medical Center - Apple Valley,STOMACH,1
2014,San Bernardino,Saint Mary Medical Center - Apple Valley,RECTUM,6
2014,San Bernardino,Saint Mary Medical Center - Apple Valley,LUNG,6
2014,San Bernardino,Saint Mary Medical Center - Apple Valley,LIVER,2
2014,San Bernardino,Saint Mary Medical Center - Apple Valley,COLON,26
2014,San Bernardino,Saint Mary Medical Center - Apple Valley,BREAST,54
2014,San Bernardino,Saint Mary Medical Center - Apple Valley,PROSTATE,14
2014,San Bernardino,Victor Valley Global Medical Center,RECTUM,1
2014,San Bernardino,Victor Valley Global Medical Center,COLON,14
2014,San Bernardino,Victor Valley Global Medical Center,BREAST,29
2014,San Bernardino,Hi-Desert Medical Center,RECTUM,1
2014,San Bernardino,Hi-Desert Medical Center,COLON,4
2014,San Bernardino,Desert Valley Hospital,RECTUM,1
2014,San Bernardino,Desert Valley Hospital,PROSTATE,26
2014,San Bernardino,Desert Valley Hospital,LUNG,3
2014,San Bernardino,Desert Valley Hospital,COLON,11
2014,San Bernardino,Desert Valley Hospital,BREAST,6
2014,San Bernardino,Arrowhead Regional Medical Center,STOMACH,1
2014,San Bernardino,Arrowhead Regional Medical Center,RECTUM,10
2014,San Bernardino,Arrowhead Regional Medical Center,PROSTATE,7
2014,San Bernardino,Arrowhead Regional Medical Center,PANCREAS,1
2014,San Bernardino,Arrowhead Regional Medical Center,LUNG,3
2014,San Bernardino,Arrowhead Regional Medical Center,LIVER,5
2014,San Bernardino,Arrowhead Regional Medical Center,ESOPHAGUS,1
2014,San Bernardino,Arrowhead Regional Medical Center,COLON,24
2014,San Bernardino,Arrowhead Regional Medical Center,BREAST,29
2014,San Bernardino,Arrowhead Regional Medical Center,BRAIN,9
2014,San Bernardino,Barstow Community Hospital,RECTUM,1
2014,San Bernardino,Barstow Community Hospital,COLON,2
2014,San Bernardino,Barstow Community Hospital,BREAST,3
2014,San Diego,Alvarado Hospital,RECTUM,1
2014,San Diego,Alvarado Hospital,PROSTATE,10
2014,San Diego,Alvarado Hospital,LUNG,7
2014,San Diego,Alvarado Hospital,COLON,10
2014,San Diego,Alvarado Hospital,BREAST,16
2014,San Diego,Alvarado Hospital,BRAIN,5
2014,San Diego,Alvarado Hospital,BLADDER,1
2014,San Diego,Sharp Coronado Hospital and Healthcare Center,STOMACH,1
2014,San Diego,Sharp Coronado Hospital and Healthcare Center,LUNG,1
2014,San Diego,Sharp Coronado Hospital and Healthcare Center,COLON,3
2014,San Diego,Sharp Coronado Hospital and Healthcare Center,BREAST,2
2014,San Diego,Sharp Memorial Hospital,LIVER,19
2014,San Diego,Sharp Memorial Hospital,STOMACH,5
2014,San Diego,Sharp Memorial Hospital,PROSTATE,59
2014,San Diego,Sharp Memorial Hospital,PANCREAS,7
2014,San Diego,Sharp Memorial Hospital,LUNG,40
2014,San Diego,Sharp Memorial Hospital,ESOPHAGUS,2
2014,San Diego,Sharp Memorial Hospital,COLON,79
2014,San Diego,Sharp Memorial Hospital,BREAST,404
2014,San Diego,Sharp Memorial Hospital,BRAIN,32
2014,San Diego,Sharp Memorial Hospital,BLADDER,10
2014,San Diego,Sharp Memorial Hospital,RECTUM,28
2014,San Diego,Fallbrook Hospital District,COLON,1
2014,San Diego,Fallbrook Hospital District,BREAST,10
2014,San Diego,Grossmont Hospital,STOMACH,2
2014,San Diego,Grossmont Hospital,RECTUM,6
2014,San Diego,Grossmont Hospital,PROSTATE,12
2014,San Diego,Grossmont Hospital,PANCREAS,2
2014,San Diego,Grossmont Hospital,LUNG,20
2014,San Diego,Grossmont Hospital,LIVER,1
2014,San Diego,Grossmont Hospital,COLON,61
2014,San Diego,Grossmont Hospital,BREAST,108
2014,San Diego,Grossmont Hospital,BRAIN,23
2014,San Diego,Kaiser Foundation Hospital - San Diego,STOMACH,11
2014,San Diego,Kaiser Foundation Hospital - San Diego,RECTUM,5
2014,San Diego,Kaiser Foundation Hospital - San Diego,PROSTATE,2
2014,San Diego,Kaiser Foundation Hospital - San Diego,PANCREAS,6
2014,San Diego,Kaiser Foundation Hospital - San Diego,LUNG,61
2014,San Diego,Kaiser Foundation Hospital - San Diego,LIVER,12
2014,San Diego,Kaiser Foundation Hospital - San Diego,ESOPHAGUS,6
2014,San Diego,Kaiser Foundation Hospital - San Diego,COLON,67
2014,San Diego,Kaiser Foundation Hospital - San Diego,BREAST,514
2014,San Diego,Kaiser Foundation Hospital - San Diego,BRAIN,25
2014,San Diego,Kaiser Foundation Hospital - San Diego,BLADDER,3
2014,San Diego,Scripps Mercy Hospital,STOMACH,7
2014,San Diego,Scripps Mercy Hospital,RECTUM,38
2014,San Diego,Scripps Mercy Hospital,PROSTATE,123
2014,San Diego,Scripps Mercy Hospital,PANCREAS,2
2014,San Diego,Scripps Mercy Hospital,LUNG,30
2014,San Diego,Scripps Mercy Hospital,LIVER,5
2014,San Diego,Scripps Mercy Hospital,BREAST,181
2014,San Diego,Scripps Mercy Hospital,BRAIN,9
2014,San Diego,Scripps Mercy Hospital,BLADDER,24
2014,San Diego,Scripps Mercy Hospital,COLON,112
2014,San Diego,Palomar Health Downtown Campus,STOMACH,4
2014,San Diego,Palomar Health Downtown Campus,RECTUM,7
2014,San Diego,Palomar Health Downtown Campus,PROSTATE,130
2014,San Diego,Palomar Health Downtown Campus,LUNG,7
2014,San Diego,Palomar Health Downtown Campus,COLON,33
2014,San Diego,Palomar Health Downtown Campus,BREAST,119
2014,San Diego,Palomar Health Downtown Campus,BRAIN,11
2014,San Diego,Palomar Health Downtown Campus,BLADDER,17
2014,San Diego,Paradise Valley Hospital,RECTUM,1
2014,San Diego,Paradise Valley Hospital,COLON,4
2014,San Diego,Scripps Memorial Hospital - La Jolla,STOMACH,7
2014,San Diego,Scripps Memorial Hospital - La Jolla,RECTUM,17
2014,San Diego,Scripps Memorial Hospital - La Jolla,PROSTATE,3
2014,San Diego,Scripps Memorial Hospital - La Jolla,PANCREAS,1
2014,San Diego,Scripps Memorial Hospital - La Jolla,LUNG,17
2014,San Diego,Scripps Memorial Hospital - La Jolla,LIVER,7
2014,San Diego,Scripps Memorial Hospital - La Jolla,ESOPHAGUS,4
2014,San Diego,Scripps Memorial Hospital - La Jolla,COLON,38
2014,San Diego,Scripps Memorial Hospital - La Jolla,BREAST,247
2014,San Diego,Scripps Memorial Hospital - La Jolla,BRAIN,19
2014,San Diego,Scripps Memorial Hospital - La Jolla,BLADDER,1
2014,San Diego,Tri-City Medical Center - Oceanside,STOMACH,2
2014,San Diego,Tri-City Medical Center - Oceanside,RECTUM,12
2014,San Diego,Tri-City Medical Center - Oceanside,PANCREAS,1
2014,San Diego,Tri-City Medical Center - Oceanside,LUNG,8
2014,San Diego,Tri-City Medical Center - Oceanside,COLON,34
2014,San Diego,Tri-City Medical Center - Oceanside,BREAST,70
2014,San Diego,Tri-City Medical Center - Oceanside,BRAIN,7
2014,San Diego,Tri-City Medical Center - Oceanside,BLADDER,4
2014,San Diego,Tri-City Medical Center - Oceanside,PROSTATE,21
2014,San Diego,UC San Diego Health System - Hillcrest Medical Center,STOMACH,15
2014,San Diego,UC San Diego Health System - Hillcrest Medical Center,PROSTATE,89
2014,San Diego,UC San Diego Health System - Hillcrest Medical Center,PANCREAS,24
2014,San Diego,UC San Diego Health System - Hillcrest Medical Center,LUNG,46
2014,San Diego,UC San Diego Health System - Hillcrest Medical Center,LIVER,49
2014,San Diego,UC San Diego Health System - Hillcrest Medical Center,ESOPHAGUS,13
2014,San Diego,UC San Diego Health System - Hillcrest Medical Center,COLON,76
2014,San Diego,UC San Diego Health System - Hillcrest Medical Center,BREAST,310
